elapsed_s,r0_speed,r0_distance,r0_x,r0_y,r1_speed,r1_distance,r1_x,r1_y
345.202,0.7345,57.6026,94.0671,95.7923,0.6982,11.7003,73.2643,114.0201
345.302,0.6978,57.6026,94.0671,95.7923,0.6633,11.7003,73.2643,114.0201
345.402,0.6629,57.6026,94.0671,95.7923,0.6302,11.7003,73.2643,114.0201
345.502,0.6629,57.6026,94.0671,95.7923,0.6302,11.7003,73.2643,114.0201
345.602,0.6998,57.4434,93.8721,95.6753,0.6715,11.4738,73.037,114.0561
345.702,0.6648,57.4434,93.8721,95.6753,0.6379,11.4738,73.037,114.0561
345.802,0.7267,57.2876,93.6933,95.6079,0.7176,11.2534,72.8161,114.092
345.902,0.6903,57.2876,93.6933,95.6079,0.6817,11.2534,72.8161,114.092
346.002,0.6558,57.2876,93.6933,95.6079,0.6476,11.2534,72.8161,114.092
346.102,0.7077,57.1255,93.5129,95.5599,0.7113,11.0441,72.6112,114.1402
346.202,0.6723,57.1255,93.5129,95.5599,0.6757,11.0441,72.6112,114.1402
346.302,0.6387,57.1255,93.5129,95.5599,0.6419,11.0441,72.6112,114.1402
346.402,0.6068,57.1255,93.5129,95.5599,0.6098,11.0441,72.6112,114.1402
346.502,0.6824,56.9299,93.3025,95.5299,0.6757,10.8487,72.4247,114.1989
346.602,0.6482,56.9299,93.3025,95.5299,0.642,10.8487,72.4247,114.1989
346.702,0.6158,56.9299,93.3025,95.5299,0.6099,10.8487,72.4247,114.1989
346.802,0.7051,56.7183,93.0759,95.5016,0.7064,10.6098,72.2055,114.2959
346.902,0.6699,56.7183,93.0759,95.5016,0.6711,10.6098,72.2055,114.2959
347.002,0.6364,56.7183,93.0759,95.5016,0.6375,10.6098,72.2055,114.2959
347.102,0.716,56.52,92.8583,95.4567,0.7366,10.3524,71.9779,114.4246
347.202,0.6802,56.52,92.8583,95.4567,0.6998,10.3524,71.9779,114.4246
347.302,0.6462,56.52,92.8583,95.4567,0.6648,10.3524,71.9779,114.4246
347.402,0.6462,56.52,92.8583,95.4567,0.6648,10.3524,71.9779,114.4246
347.502,0.6673,56.3454,92.6648,95.4103,0.6944,10.1365,71.7918,114.5471
347.602,0.6339,56.3454,92.6648,95.4103,0.6597,10.1365,71.7918,114.5471
347.702,0.6022,56.3454,92.6648,95.4103,0.6267,10.1365,71.7918,114.5471
347.802,0.67,56.3454,92.4804,95.3364,0.7016,10.1365,71.6107,114.6636
347.902,0.6365,56.187,92.4804,95.3364,0.6666,9.9275,71.6107,114.6636
348.002,0.6047,56.187,92.4804,95.3364,0.6332,9.9275,71.6107,114.6636
348.102,0.5744,56.187,92.4804,95.3364,0.6016,9.9275,71.6107,114.6636
348.202,0.6447,56.0347,92.294,95.2341,0.6645,9.7346,71.4426,114.7697
348.302,0.6447,56.0347,92.294,95.2341,0.6645,9.7346,71.4426,114.7697
348.402,0.5818,56.0347,92.294,95.2341,0.5997,9.7346,71.4426,114.7697
348.502,0.6682,55.8933,92.1096,95.0995,0.6667,9.546,71.2717,114.8534
348.602,0.6348,55.8933,92.1096,95.0995,0.6334,9.546,71.2717,114.8534
348.702,0.6031,55.8933,92.1096,95.0995,0.6017,9.546,71.2717,114.8534
348.803,0.6604,55.8033,91.9815,94.977,0.6711,9.3432,71.0779,114.9136
348.902,0.6274,55.8033,91.9815,94.977,0.6376,9.3432,71.0779,114.9136
349.002,0.596,55.8033,91.9815,94.977,0.6057,9.3432,71.0779,114.9136
349.102,0.5662,55.8033,91.9815,94.977,0.5754,9.3432,71.0779,114.9136
349.203,0.6371,55.7398,91.8687,94.8134,0.6544,9.1302,70.8637,114.9441
349.302,0.6052,55.7398,91.8687,94.8134,0.6217,9.1302,70.8637,114.9441
349.402,0.575,55.7398,91.8687,94.8134,0.5906,9.1302,70.8637,114.9441
349.502,0.6672,55.6923,91.7572,94.5996,0.6764,8.9069,70.6338,114.961
349.602,0.6339,55.6923,91.7572,94.5996,0.6426,8.9069,70.6338,114.961
349.702,0.6022,55.6923,91.7572,94.5996,0.6105,8.9069,70.6338,114.961
349.802,0.6022,55.6923,91.7572,94.5996,0.6105,8.9069,70.6338,114.961
349.902,0.6485,55.678,91.6742,94.3685,0.6526,8.6749,70.397,114.9858
350.002,0.6161,55.678,91.6742,94.3685,0.6199,8.6749,70.397,114.9858
350.102,0.6675,55.6727,91.6221,94.2128,0.6897,8.4757,70.1987,115.0219
350.202,0.6341,55.6727,91.6221,94.2128,0.6552,8.4757,70.1987,115.0219
350.302,0.6024,55.6727,91.6221,94.2128,0.6224,8.4757,70.1987,115.0219
350.402,0.6747,55.6468,91.5386,94.0265,0.7092,8.2472,69.965,115.0465
350.502,0.641,55.6468,91.5386,94.0265,0.6738,8.2472,69.965,115.0465
350.602,0.6089,55.6468,91.5386,94.0265,0.6401,8.2472,69.965,115.0465
350.702,0.5785,55.6468,91.5386,94.0265,0.6081,8.2472,69.965,115.0465
350.802,0.664,55.5821,91.4127,93.8364,0.6921,8.0265,69.7381,115.0684
350.902,0.6308,55.5821,91.4127,93.8364,0.6575,8.0265,69.7381,115.0684
351.002,0.5993,55.5821,91.4127,93.8364,0.6246,8.0265,69.7381,115.0684
351.103,0.6773,55.5821,91.2666,93.6774,0.7122,8.0265,69.5022,115.0981
351.202,0.6434,55.4897,91.2666,93.6774,0.6766,7.7949,69.5022,115.0981
351.302,0.6112,55.4897,91.2666,93.6774,0.6428,7.7949,69.5022,115.0981
351.402,0.6861,55.3731,91.1027,93.5447,0.732,7.5588,69.2621,115.1305
351.502,0.6518,55.3731,91.1027,93.5447,0.6954,7.5588,69.2621,115.1305
351.602,0.6192,55.3731,91.1027,93.5447,0.6606,7.5588,69.2621,115.1305
351.702,0.692,55.2493,90.9352,93.4266,0.7512,7.3188,69.0217,115.1743
351.802,0.6574,55.2493,90.9352,93.4266,0.7137,7.3188,69.0217,115.1743
351.902,0.6245,55.2493,90.9352,93.4266,0.678,7.3188,69.0217,115.1743
352.002,0.7004,55.1145,90.7579,93.3147,0.7711,7.0756,68.7757,115.2133
352.102,0.6653,55.1145,90.7579,93.3147,0.7325,7.0756,68.7757,115.2133
352.202,0.6321,55.1145,90.7579,93.3147,0.6959,7.0756,68.7757,115.2133
352.303,0.6005,55.1145,90.7579,93.3147,0.6611,7.0756,68.7757,115.2133
352.402,0.6857,54.9573,90.5565,93.2035,0.749,6.8401,68.538,115.2532
352.502,0.6514,54.9573,90.5565,93.2035,0.7116,6.8401,68.538,115.2532
352.602,0.6188,54.9573,90.5565,93.2035,0.676,6.8401,68.538,115.2532
352.702,0.7048,54.7905,90.3476,93.1012,0.7642,6.6044,68.2981,115.2897
352.802,0.6696,54.7905,90.3476,93.1012,0.726,6.6044,68.2981,115.2897
352.902,0.6361,54.7905,90.3476,93.1012,0.6897,6.6044,68.2981,115.2897
353.002,0.7132,54.6171,90.1347,93.01,0.7681,6.374,68.0596,115.3172
353.102,0.6776,54.6171,90.1347,93.01,0.7297,6.374,68.0596,115.3172
353.202,0.6437,54.6171,90.1347,93.01,0.6932,6.374,68.0596,115.3172
353.302,0.7182,54.4473,89.9324,92.9401,0.7754,6.1548,67.8261,115.3303
353.402,0.6823,54.4473,89.9324,92.9401,0.7366,6.1548,67.8261,115.3303
353.502,0.6481,54.4473,89.9324,92.9401,0.6998,6.1548,67.8261,115.3303
353.603,0.72,54.2738,89.7311,92.8857,0.7803,5.9406,67.5969,115.343
353.702,0.684,54.2738,89.7311,92.8857,0.7412,5.9406,67.5969,115.343
353.802,0.6498,54.2738,89.7311,92.8857,0.7042,5.9406,67.5969,115.343
353.902,0.6173,54.2738,89.7311,92.8857,0.669,5.9406,67.5969,115.343
354.002,0.693,54.0953,89.5253,92.8344,0.751,5.7241,67.368,115.3648
354.102,0.6583,54.0953,89.5253,92.8344,0.7134,5.7241,67.368,115.3648
354.202,0.6254,54.0953,89.5253,92.8344,0.6778,5.7241,67.368,115.3648
354.302,0.6976,54.0953,89.3277,92.7717,0.7669,5.7241,67.1221,115.387
354.402,0.6627,53.9285,89.3277,92.7717,0.7286,5.4933,67.1221,115.387
354.502,0.6295,53.9285,89.3277,92.7717,0.6921,5.4933,67.1221,115.387
354.602,0.697,53.7658,89.1364,92.7154,0.7892,5.2464,66.858,115.4119
354.702,0.6622,53.7658,89.1364,92.7154,0.7497,5.2464,66.858,115.4119
354.802,0.6291,53.7658,89.1364,92.7154,0.7122,5.2464,66.858,115.4119
354.902,0.6909,53.614,88.955,92.6554,0.7908,5.024,66.6267,115.4502
355.002,0.6563,53.614,88.955,92.6554,0.7513,5.024,66.6267,115.4502
355.102,0.6235,53.614,88.955,92.6554,0.7137,5.024,66.6267,115.4502
355.202,0.7026,53.4679,88.7705,92.5698,0.7883,4.8283,66.4276,115.4939
355.302,0.6675,53.4679,88.7705,92.5698,0.7489,4.8283,66.4276,115.4939
355.402,0.6341,53.4679,88.7705,92.5698,0.7114,4.8283,66.4276,115.4939
355.502,0.6024,53.4679,88.7705,92.5698,0.6759,4.8283,66.4276,115.4939
355.602,0.6815,53.3142,88.5739,92.474,0.751,4.6106,66.2276,115.582
355.702,0.6474,53.3142,88.5739,92.474,0.7134,4.6106,66.2276,115.582
355.802,0.615,53.3142,88.5739,92.474,0.6778,4.6106,66.2276,115.582
355.902,0.615,53.3142,88.5739,92.474,0.6778,4.6106,66.2276,115.582
356.002,0.6559,53.1541,88.3664,92.368,0.7093,4.3858,66.0279,115.6854
356.102,0.6231,53.1541,88.3664,92.368,0.6738,4.3858,66.0279,115.6854
356.202,0.706,52.9988,88.1642,92.2643,0.7558,4.1555,65.822,115.7892
356.302,0.6707,52.9988,88.1642,92.2643,0.718,4.1555,65.822,115.7892
356.402,0.6371,52.9988,88.1642,92.2643,0.6821,4.1555,65.822,115.7892
356.502,0.7151,52.8387,87.9614,92.1744,0.7648,3.9192,65.6032,115.8824
356.602,0.6793,52.8387,87.9614,92.1744,0.7266,3.9192,65.6032,115.8824
356.702,0.6454,52.8387,87.9614,92.1744,0.6902,3.9192,65.6032,115.8824
356.802,0.7105,52.6908,87.7756,92.0965,0.7734,3.6798,65.3747,115.9655
356.902,0.675,52.6908,87.7756,92.0965,0.7347,3.6798,65.3747,115.9655
357.002,0.675,52.6908,87.7756,92.0965,0.7347,3.6798,65.3747,115.9655
357.102,0.6092,52.6908,87.7756,92.0965,0.6631,3.6798,65.3747,115.9655
357.202,0.6829,52.5353,87.5833,92.0244,0.756,3.4419,65.1357,116.0296
357.302,0.6488,52.5353,87.5833,92.0244,0.7182,3.4419,65.1357,116.0296
357.402,0.6163,52.5353,87.5833,92.0244,0.6823,3.4419,65.1357,116.0296
357.502,0.6925,52.5353,87.3853,91.9428,0.7704,3.4419,64.8964,116.0811
357.602,0.6579,52.378,87.3853,91.9428,0.7319,3.2119,64.8964,116.0811
357.702,0.625,52.378,87.3853,91.9428,0.6953,3.2119,64.8964,116.0811
357.802,0.7063,52.2207,87.1813,91.8467,0.7718,3.0024,64.6772,116.13
357.902,0.671,52.2207,87.1813,91.8467,0.7332,3.0024,64.6772,116.13
358.002,0.6374,52.2207,87.1813,91.8467,0.6966,3.0024,64.6772,116.13
358.102,0.7127,52.0814,86.9908,91.7367,0.7726,2.7893,64.457,116.1876
358.202,0.677,52.0814,86.9908,91.7367,0.734,2.7893,64.457,116.1876
358.302,0.6432,52.0814,86.9908,91.7367,0.6973,2.7893,64.457,116.1876
358.402,0.6432,52.0814,86.9908,91.7367,0.6973,2.7893,64.457,116.1876
358.502,0.6793,51.9597,86.8128,91.6114,0.7392,2.5628,64.2228,116.253
358.602,0.6453,51.9597,86.8128,91.6114,0.7022,2.5628,64.2228,116.253
358.702,0.7319,51.8509,86.6351,91.4534,0.7824,2.3512,63.9991,116.313
358.802,0.6953,51.8509,86.6351,91.4534,0.7433,2.3512,63.9991,116.313
358.902,0.6606,51.8509,86.6351,91.4534,0.7061,2.3512,63.9991,116.313
359.002,0.7509,51.7672,86.4733,91.2693,0.7891,2.1409,63.771,116.3723
359.102,0.7133,51.7672,86.4733,91.2693,0.7496,2.1409,63.771,116.3723
359.202,0.6777,51.7672,86.4733,91.2693,0.7496,2.1409,63.771,116.3723
359.302,0.6438,51.7672,86.4733,91.2693,0.6765,2.1409,63.771,116.3723
359.402,0.726,51.7025,86.3319,91.0881,0.7662,1.9256,63.533,116.4373
359.502,0.6897,51.7025,86.3319,91.0881,0.7279,1.9256,63.533,116.4373
359.602,0.6552,51.7025,86.3319,91.0881,0.6915,1.9256,63.533,116.4373
359.702,0.7342,51.6342,86.1889,90.9149,0.7654,1.7275,63.3329,116.5227
359.802,0.6975,51.6342,86.1889,90.9149,0.7271,1.7275,63.3329,116.5227
359.902,0.6626,51.6342,86.1889,90.9149,0.6908,1.7275,63.3329,116.5227
360.002,0.7447,51.5603,86.0476,90.7631,0.7594,1.5551,63.1695,116.6111
360.102,0.7075,51.5603,86.0476,90.7631,0.7215,1.5551,63.1695,116.6111
360.202,0.6721,51.5603,86.0476,90.7631,0.6854,1.5551,63.1695,116.6111
360.302,0.7463,51.4699,85.8892,90.6151,0.7314,1.4014,63.0357,116.702
360.402,0.709,51.4699,85.8892,90.6151,0.6948,1.4014,63.0357,116.702
360.502,0.6735,51.4699,85.8892,90.6151,0.6601,1.4014,63.0357,116.702
360.602,0.7583,51.4699,85.705,90.457,0.7147,1.4014,62.8999,116.8145
360.702,0.7204,51.3603,85.705,90.457,0.6789,1.231,62.8999,116.8145
360.802,0.6843,51.3603,85.705,90.457,0.645,1.231,62.8999,116.8145
360.902,0.6843,51.3603,85.705,90.457,0.645,1.231,62.8999,116.8145
361.002,0.7527,51.2401,85.5148,90.3143,0.7118,1.0087,62.733,116.9707
361.102,0.7151,51.2401,85.5148,90.3143,0.6762,1.0087,62.733,116.9707
361.202,0.6793,51.2401,85.5148,90.3143,0.6424,1.0087,62.733,116.9707
361.302,0.7682,51.109,85.3107,90.169,0.7162,0.7959,62.5745,117.1249
361.402,0.7298,51.109,85.3107,90.169,0.6804,0.7959,62.5745,117.1249
361.502,0.7298,51.109,85.3107,90.169,0.6804,0.7959,62.5745,117.1249
361.602,0.6587,51.109,85.3107,90.169,0.614,0.7959,62.5745,117.1249
361.702,0.7521,50.991,85.1136,90.0089,0.6968,0.5807,62.4152,117.288
361.802,0.7145,50.991,85.1136,90.0089,0.662,0.5807,62.4152,117.288
361.902,0.6788,50.991,85.1136,90.0089,0.6289,0.5807,62.4152,117.288
362.002,0.7719,50.8913,84.9291,89.8344,0.7073,0.3757,62.2787,117.4602
362.103,0.7333,50.8913,84.9291,89.8344,0.672,0.3757,62.2787,117.4602
362.202,0.6966,50.8913,84.9291,89.8344,0.6384,0.3757,62.2787,117.4602
362.302,0.7923,50.8171,84.7677,89.6522,0.7181,0.1846,62.1789,117.6444
362.402,0.7527,50.8171,84.7677,89.6522,0.6822,0.1846,62.1789,117.6444
362.502,0.7151,50.8171,84.7677,89.6522,0.6481,0.1846,62.1789,117.6444
362.602,0.806,50.7435,84.6015,89.4599,0.7222,0.0843,62.1195,117.8497
362.702,0.7657,50.7435,84.6015,89.4599,0.6861,0.0843,62.1195,117.8497
362.802,0.7274,50.7435,84.6015,89.4599,0.6518,0.0843,62.1195,117.8497
362.902,0.823,50.6745,84.4327,89.2539,0.6834,0.1873,62.0843,117.9744
363.002,0.7819,50.6745,84.4327,89.2539,0.6492,0.1873,62.0843,117.9744
363.102,0.7819,50.6745,84.4327,89.2539,0.6492,0.1873,62.0843,117.9744
363.202,0.7056,50.6745,84.4327,89.2539,0.5859,0.1873,62.0843,117.9744
363.302,0.7972,50.6208,84.2812,89.0518,0.5784,3.9811,62.0807,117.9312
363.402,0.7573,50.6208,84.2812,89.0518,0.5494,3.9811,62.0807,117.9312
363.502,0.7194,50.6208,84.2812,89.0518,0.522,3.9811,62.0807,117.9312
363.602,0.803,50.5439,84.1151,88.8763,0.5325,4.0338,62.0847,117.8572
363.702,0.7629,50.5439,84.1151,88.8763,0.5059,4.0338,62.0847,117.8572
363.802,0.7629,50.5439,84.1151,88.8763,0.5059,4.0338,62.0847,117.8572
363.902,0.8292,50.5439,83.917,88.7257,0.4975,4.0338,62.1218,117.9193
364.002,0.7878,50.4284,83.917,88.7257,0.4726,3.9626,62.1218,117.9193
364.102,0.7484,50.4284,83.917,88.7257,0.449,3.9626,62.1218,117.9193
364.202,0.711,50.4284,83.917,88.7257,0.4265,3.9626,62.1218,117.9193
364.302,0.7962,50.276,83.6988,88.6211,0.4909,3.7912,62.2257,118.0563
364.402,0.7962,50.276,83.6988,88.6211,0.4909,3.7912,62.2257,118.0563
364.502,0.7186,50.276,83.6988,88.6211,0.443,3.7912,62.2257,118.0563
364.602,0.8008,50.1295,83.4885,88.5208,0.5345,3.5672,62.3787,118.2199
364.702,0.7608,50.1295,83.4885,88.5208,0.5078,3.5672,62.3787,118.2199
364.802,0.7228,50.1295,83.4885,88.5208,0.4824,3.5672,62.3787,118.2199
364.902,0.8083,49.9525,83.2557,88.4457,0.5812,3.3216,62.5614,118.3864
365.003,0.7679,49.9525,83.2557,88.4457,0.5521,3.3216,62.5614,118.3864
365.102,0.7295,49.9525,83.2557,88.4457,0.5245,3.3216,62.5614,118.3864
365.202,0.693,49.9525,83.2557,88.4457,0.4983,3.3216,62.5614,118.3864
365.302,0.784,49.7586,83.0132,88.3904,0.6085,3.061,62.769,118.5519
365.402,0.7448,49.7586,83.0132,88.3904,0.5781,3.061,62.769,118.5519
365.502,0.7076,49.7586,83.0132,88.3904,0.5492,3.061,62.769,118.5519
365.602,0.8007,49.5477,82.7572,88.3474,0.6583,2.7869,62.9678,118.743
365.702,0.7606,49.5477,82.7572,88.3474,0.6253,2.7869,62.9678,118.743
365.802,0.7226,49.5477,82.7572,88.3474,0.5941,2.7869,62.9678,118.743
365.902,0.8201,49.3418,82.5054,88.3027,0.6969,2.5351,63.1422,118.9256
366.003,0.7791,49.3418,82.5054,88.3027,0.662,2.5351,63.1422,118.9256
366.102,0.7402,49.3418,82.5054,88.3027,0.6289,2.5351,63.1422,118.9256
366.202,0.8198,49.1551,82.2678,88.2442,0.7193,2.2773,63.31,119.1216
366.302,0.8198,49.1551,82.2678,88.2442,0.7193,2.2773,63.31,119.1216
366.402,0.7399,49.1551,82.2678,88.2442,0.6492,2.2773,63.31,119.1216
366.502,0.7029,49.1551,82.2678,88.2442,0.6167,2.2773,63.31,119.1216
366.602,0.7929,48.9817,82.0316,88.1605,0.7108,2.0276,63.4771,119.3076
366.702,0.7532,48.9817,82.0316,88.1605,0.6753,2.0276,63.4771,119.3076
366.802,0.7156,48.9817,82.0316,88.1605,0.6415,2.0276,63.4771,119.3076
366.902,0.8048,48.8349,81.8098,88.0477,0.7376,1.7719,63.6506,119.4965
367.002,0.7646,48.8349,81.8098,88.0477,0.7007,1.7719,63.6506,119.4965
367.102,0.7263,48.8349,81.8098,88.0477,0.6656,1.7719,63.6506,119.4965
367.202,0.8207,48.8349,81.5915,87.9055,0.7617,1.7719,63.8245,119.6845
367.302,0.7797,48.7055,81.5915,87.9055,0.7236,1.5168,63.8245,119.6845
367.402,0.7407,48.7055,81.5915,87.9055,0.6875,1.5168,63.8245,119.6845
367.502,0.7037,48.7055,81.5915,87.9055,0.6531,1.5168,63.8245,119.6845
367.602,0.7974,48.5915,81.3813,87.748,0.7422,1.2696,63.9817,119.8757
367.702,0.7576,48.5915,81.3813,87.748,0.7051,1.2696,63.9817,119.8757
367.802,0.7197,48.5915,81.3813,87.748,0.6698,1.2696,63.9817,119.8757
367.902,0.8104,48.4673,81.1691,87.6109,0.7565,1.0311,64.1403,120.0552
368.002,0.7699,48.4673,81.1691,87.6109,0.7186,1.0311,64.1403,120.0552
368.102,0.7314,48.4673,81.1691,87.6109,0.6827,1.0311,64.1403,120.0552
368.202,0.8137,48.3224,80.9514,87.5095,0.7731,0.7798,64.3003,120.25
368.302,0.773,48.3224,80.9514,87.5095,0.7345,0.7798,64.3003,120.25
368.403,0.7344,48.3224,80.9514,87.5095,0.6978,0.7798,64.3003,120.25
368.502,0.8197,48.1519,80.7251,87.4479,0.7985,0.5196,64.4454,120.466
368.602,0.7788,48.1519,80.7251,87.4479,0.7586,0.5196,64.4454,120.466
368.702,0.7398,48.1519,80.7251,87.4479,0.7207,0.5196,64.4454,120.466
368.802,0.7028,48.1519,80.7251,87.4479,0.6847,0.5196,64.4454,120.466
368.902,0.792,47.9463,80.4777,87.4222,0.7808,0.2591,64.584,120.687
369.002,0.7524,47.9463,80.4777,87.4222,0.7418,0.2591,64.584,120.687
369.102,0.7147,47.9463,80.4777,87.4222,0.7047,0.2591,64.584,120.687
369.202,0.7147,47.9463,80.4777,87.4222,0.7047,0.2591,64.584,120.687
369.302,0.801,47.7119,80.2156,87.4307,0.7894,7.0233,64.7198,120.9072
369.402,0.7229,47.7119,80.2156,87.4307,0.7125,7.0233,64.7198,120.9072
369.502,0.8147,47.4811,79.9599,87.4439,0.7995,6.8027,64.8443,121.1205
369.602,0.774,47.4811,79.9599,87.4439,0.7595,6.8027,64.8443,121.1205
369.702,0.7353,47.4811,79.9599,87.4439,0.7215,6.8027,64.8443,121.1205
369.802,0.6985,47.4811,79.9599,87.4439,0.6854,6.8027,64.8443,121.1205
369.902,0.7714,47.2905,79.7377,87.4352,0.7662,6.5818,64.9227,121.3379
370.002,0.7329,47.2905,79.7377,87.4352,0.7279,6.5818,64.9227,121.3379
370.102,0.6962,47.2905,79.7377,87.4352,0.6915,6.5818,64.9227,121.3379
370.202,0.6614,47.2905,79.7377,87.4352,0.6569,6.5818,64.9227,121.3379
370.302,0.7394,47.1285,79.5221,87.3799,0.7344,6.3628,64.9648,121.5554
370.402,0.7025,47.1285,79.5221,87.3799,0.6977,6.3628,64.9648,121.5554
370.502,0.6673,47.1285,79.5221,87.3799,0.6628,6.3628,64.9648,121.5554
370.602,0.6673,47.1285,79.5221,87.3799,0.6628,6.3628,64.9648,121.5554
370.702,0.7045,46.9862,79.3026,87.2781,0.6889,6.1489,64.9663,121.7693
370.802,0.6693,46.9862,79.3026,87.2781,0.6544,6.1489,64.9663,121.7693
370.902,0.6358,46.9862,79.3026,87.2781,0.6217,6.1489,64.9663,121.7693
371.002,0.7322,46.8536,79.077,87.1477,0.708,5.9145,64.9314,122.0054
371.102,0.7322,46.8536,79.077,87.1477,0.708,5.9145,64.9314,122.0054
371.203,0.6608,46.8536,79.077,87.1477,0.639,5.9145,64.9314,122.0054
371.302,0.6278,46.8536,79.077,87.1477,0.6071,5.9145,64.9314,122.0054
371.402,0.7272,46.7219,78.8504,87.0159,0.7032,5.6718,64.8714,122.2517
371.502,0.6909,46.7219,78.8504,87.0159,0.6681,5.6718,64.8714,122.2517
371.602,0.6563,46.7219,78.8504,87.0159,0.6347,5.6718,64.8714,122.2517
371.702,0.6563,46.7219,78.8504,87.0159,0.6347,5.6718,64.8714,122.2517
371.802,0.7031,46.5796,78.6183,86.898,0.6804,5.4379,64.7914,122.4915
371.902,0.6679,46.5796,78.6183,86.898,0.6464,5.4379,64.7914,122.4915
372.002,0.758,46.4284,78.3891,86.8045,0.7393,5.2045,64.7171,122.7322
372.102,0.7201,46.4284,78.3891,86.8045,0.7023,5.2045,64.7171,122.7322
372.202,0.6841,46.4284,78.3891,86.8045,0.6672,5.2045,64.7171,122.7322
372.302,0.6499,46.4284,78.3891,86.8045,0.6338,5.2045,64.7171,122.7322
372.402,0.7401,46.2636,78.1554,86.7319,0.731,4.9639,64.652,122.9808
372.502,0.7031,46.2636,78.1554,86.7319,0.6945,4.9639,64.652,122.9808
372.602,0.6679,46.2636,78.1554,86.7319,0.6597,4.9639,64.652,122.9808
372.702,0.7609,46.0834,77.9091,86.6696,0.754,4.7287,64.5815,123.2264
372.802,0.7228,46.0834,77.9091,86.6696,0.7163,4.7287,64.5815,123.2264
372.902,0.6867,46.0834,77.9091,86.6696,0.6805,4.7287,64.5815,123.2264
373.002,0.7833,45.9097,77.6665,86.6022,0.7828,4.4902,64.5112,123.4777
373.102,0.7442,45.9097,77.6665,86.6022,0.7437,4.4902,64.5112,123.4777
373.202,0.7069,45.9097,77.6665,86.6022,0.7065,4.4902,64.5112,123.4777
373.302,0.797,45.749,77.4284,86.5186,0.8018,4.2534,64.4349,123.7309
373.402,0.7571,45.749,77.4284,86.5186,0.7617,4.2534,64.4349,123.7309
373.502,0.7193,45.749,77.4284,86.5186,0.7236,4.2534,64.4349,123.7309
373.602,0.7986,45.6048,77.2071,86.4323,0.8112,4.0222,64.3746,123.9786
373.702,0.7587,45.6048,77.2071,86.4323,0.8112,4.0222,64.3746,123.9786
373.802,0.7587,45.6048,77.2071,86.4323,0.7706,4.0222,64.3746,123.9786
373.902,0.6847,45.6048,77.2071,86.4323,0.6955,4.0222,64.3746,123.9786
374.002,0.7685,45.6048,77.0067,86.3087,0.7823,4.0222,64.3262,124.2162
374.102,0.7301,45.4989,77.0067,86.3087,0.7432,3.801,64.3262,124.2162
374.202,0.6936,45.4989,77.0067,86.3087,0.706,3.801,64.3262,124.2162
374.302,0.7782,45.4209,76.82,86.156,0.7901,3.5766,64.2945,124.4555
374.402,0.7393,45.4209,76.82,86.156,0.7506,3.5766,64.2945,124.4555
374.502,0.7023,45.4209,76.82,86.156,0.7131,3.5766,64.2945,124.4555
374.602,0.6672,45.4209,76.82,86.156,0.6774,3.5766,64.2945,124.4555
374.702,0.7499,45.3712,76.6466,85.9736,0.7469,3.3684,64.271,124.6781
374.802,0.7124,45.3712,76.6466,85.9736,0.7095,3.3684,64.271,124.6781
374.902,0.7124,45.3712,76.6466,85.9736,0.7095,3.3684,64.271,124.6781
375.002,0.643,45.3712,76.6466,85.9736,0.6403,3.3684,64.271,124.6781
375.102,0.7374,45.3425,76.4868,85.7759,0.7188,3.1702,64.2342,124.8965
375.202,0.7005,45.3425,76.4868,85.7759,0.6829,3.1702,64.2342,124.8965
375.302,0.6655,45.3425,76.4868,85.7759,0.6487,3.1702,64.2342,124.8965
375.402,0.6322,45.3425,76.4868,85.7759,0.6163,3.1702,64.2342,124.8965
375.502,0.7235,45.3046,76.3238,85.5929,0.712,2.9461,64.1968,125.1464
375.602,0.6874,45.3046,76.3238,85.5929,0.6764,2.9461,64.1968,125.1464
375.702,0.653,45.3046,76.3238,85.5929,0.6426,2.9461,64.1968,125.1464
375.802,0.6203,45.3046,76.3238,85.5929,0.6104,2.9461,64.1968,125.1464
375.902,0.6999,45.2343,76.15,85.455,0.7084,2.7137,64.1748,125.4042
376.002,0.6649,45.2343,76.15,85.455,0.673,2.7137,64.1748,125.4042
376.102,0.6317,45.2343,76.15,85.455,0.6393,2.7137,64.1748,125.4042
376.202,0.7077,45.1465,75.9687,85.339,0.7369,2.4832,64.1588,125.6629
376.302,0.6723,45.1465,75.9687,85.339,0.7001,2.4832,64.1588,125.6629
376.402,0.6387,45.1465,75.9687,85.339,0.6651,2.4832,64.1588,125.6629
376.502,0.7172,45.0334,75.7666,85.2391,0.7598,2.2457,64.1661,125.9241
376.602,0.7172,45.0334,75.7666,85.2391,0.7598,2.2457,64.1661,125.9241
376.702,0.6813,45.0334,75.7666,85.2391,0.7218,2.2457,64.1661,125.9241
376.802,0.6149,45.0334,75.7666,85.2391,0.6515,2.2457,64.1661,125.9241
376.902,0.6921,44.9113,75.5652,85.1578,0.7498,2.0019,64.1962,126.1861
377.002,0.6575,44.9113,75.5652,85.1578,0.7123,2.0019,64.1962,126.1861
377.102,0.6246,44.9113,75.5652,85.1578,0.6767,2.0019,64.1962,126.1861
377.202,0.6939,44.7983,75.3742,85.077,0.7618,1.7709,64.2465,126.4264
377.302,0.6592,44.7983,75.3742,85.077,0.7237,1.7709,64.2465,126.4264
377.402,0.6592,44.7983,75.3742,85.077,0.7237,1.7709,64.2465,126.4264
